3ak4/4a4/4c4/9/8p/R8/9/4BA3/4K4/1r4B2 w,-0.3241592,4099
3ak4/4a4/4c4/9/8p/4R4/9/4BA3/4K4/1r4B2 b,0.32820854,7453
3ak4/4a4/4c4/9/8p/4R4/9/4BA3/1r2K4/6B2 w,-0.320136,6925
3ak4/4a4/4c4/9/8p/4R4/9/4BA3/1r7/4K1B2 b,0.45462447,6589
3ak4/4a4/c8/9/8p/4R4/9/4BA3/1r7/4K1B2 w,-0.28893968,4461
3ak4/4a4/c3R4/9/8p/9/9/4BA3/1r7/4K1B2 b,0.32820854,6652
3ak4/4a4/4R4/9/8p/9/c8/4BA3/1r7/4K1B2 w,-0.21628527,2038
3ak4/4a4/8R/9/8p/9/c8/4BA3/1r7/4K1B2 b,0.3161394,6607
3ak4/4a4/8R/9/8p/9/c8/4BA3/5r3/4K1B2 w,-0.053550553,2384
3ak3R/4a4/9/9/8p/9/c8/4BA3/5r3/4K1B2 b,0.08092799,1175
3aka2R/9/9/9/8p/9/c8/4BA3/5r3/4K1B2 w,-0.065931335,764
3aka3/9/9/9/8R/9/c8/4BA3/5r3/4K1B2 b,0.066495076,6998
3aka3/9/9/9/8R/9/c8/4Br3/9/4K1B2 w,-0.06925885,4022
3aka3/9/9/9/9/9/c7R/4Br3/9/4K1B2 b,0.07764522,4932
3aka3/9/c8/9/9/9/8R/4Br3/9/4K1B2 w,-0.065387174,5638
3aka3/9/c8/9/9/9/4R4/4Br3/9/4K1B2 b,0.07195673,463
3ak4/4a4/c8/9/9/9/4R4/4Br3/9/4K1B2 w,-0.06794528,6081
3ak4/4a4/c8/9/9/9/4R4/4Br3/4K4/6B2 b,0.1086373,365
3a1k3/4a4/c8/9/9/9/4R4/4Br3/4K4/6B2 w,-0.11064409,5242
3a1k3/4a4/c8/9/9/9/6R2/4Br3/4K4/6B2 b,0.10280771,1642
3a1k3/4a4/4c4/9/9/9/6R2/4Br3/4K4/6B2 w,-0.11268325,6915
3a1k3/4a4/4c4/9/9/9/4R4/4Br3/4K4/6B2 b,0.35812983,6143
3a1k3/4a4/4cr3/9/9/9/4R4/4B4/4K4/6B2 w,-0.29927874,7901
3a1k3/4a4/4cr3/9/9/9/4R4/4B4/9/4K1B2 b,0.4165861,1191
3a1k3/4a4/4c1r2/9/9/9/4R4/4B4/9/4K1B2 w,-0.11064409,7734
3a1k3/4a4/4c1r2/9/9/9/4R4/4B4/9/3K2B2 b,0.13493107,2183
3a1k3/4a4/4c3r/9/9/9/4R4/4B4/9/3K2B2 w,-0.11268325,7635
3a1k3/4a4/4c3r/9/9/9/6R2/4B4/9/3K2B2 b,0.09027227,2375
3a1k3/4a4/4cr3/9/9/9/6R2/4B4/9/3K2B2 w,-0.08533376,5406
3a1kR2/4a4/4cr3/9/9/9/9/4B4/9/3K2B2 b,0.08064144,464
3a2R2/4ak3/4cr3/9/9/9/9/4B4/9/3K2B2 w,-0.083742775,555
3a5/4akR2/4cr3/9/9/9/9/4B4/9/3K2B2 b,0.09197483,1265
3a1k3/4a1R2/4cr3/9/9/9/9/4B4/9/3K2B2 w,-0.079130374,7901
3a1k3/4a3R/4cr3/9/9/9/9/4B4/9/3K2B2 b,0.46723914,2111
3a1k3/4a3R/4c4/9/9/9/5r3/4B4/9/3K2B2 w,-0.41159856,6077
3a1k2R/4a4/4c4/9/9/9/5r3/4B4/9/3K2B2 b,0.4621255,464
3a4R/4ak3/4c4/9/9/9/5r3/4B4/9/3K2B2 w,-0.44683662,737
3R5/4ak3/4c4/9/9/9/5r3/4B4/9/3K2B2 b,0.97677976,1173
3a5/5k3/4c4/9/9/9/5r3/4B4/9/3K2B2 w,-0.99999994,6113
3a5/5k3/4c4/9/9/2B6/5r3/9/9/3K2B2 b,0.99999994,5367
3a5/5k3/4c4/9/9/2B6/6r2/9/9/3K2B2 w,-0.99999994,7645
3a5/5k3/4c4/9/9/2B6/6r2/8B/9/3K5 b,0.99999994,5461
3a5/5k3/4c4/9/9/2B6/2r6/8B/9/3K5 w,-0.99999994,7645
3a5/5k3/4c4/9/9/2B6/2r6/8B/9/4K4 b,1,5087
