3k5/4R4/3ab4/p1p6/6r1p/9/9/4B4/4A4/3K1AB2 w,-0.0002525807,1192
3k5/9/3aR4/p1p6/6r1p/9/9/4B4/4A4/3K1AB2 b,0.00015249547,3819
3k5/9/3aR4/p1p6/3r4p/9/9/4B4/4A4/3K1AB2 w,-0.00015249547,7645
3k5/9/3aR4/p1p6/3r4p/9/9/4B4/4A4/4KAB2 b,0.00013539006,2466
3k5/9/3aR4/2p6/p2r4p/9/9/4B4/4A4/4KAB2 w,-0.00013539006,2011
3k5/9/3a5/2p6/p2r4p/9/4R4/4B4/4A4/4KAB2 b,0.00023913206,3285
9/3k5/3a5/2p6/p2r4p/9/4R4/4B4/4A4/4KAB2 w,-0.00013539006,5251
9/3k5/3aR4/2p6/p2r4p/9/9/4B4/4A4/4KAB2 b,0.00022163254,3285
9/3k5/3aR4/2p6/3r4p/p8/9/4B4/4A4/4KAB2 w,-0.00016966517,2029
9/3k5/3a5/2p6/3r4p/p3R4/9/4B4/4A4/4KAB2 b,0.00023913206,4104
9/3k5/3a5/2p6/3r4p/4R4/p8/4B4/4A4/4KAB2 w,-0.00015249547,4456
9/3k5/3a5/2p6/3r4p/R8/p8/4B4/4A4/4KAB2 b,0.0002567324,4915
9/3k5/3a5/2p6/3r4p/R8/1p7/4B4/4A4/4KAB2 w,-0.00022163254,4059
9/R2k5/3a5/2p6/3r4p/9/1p7/4B4/4A4/4KAB2 b,0.00027444094,1083
3k5/R8/3a5/2p6/3r4p/9/1p7/4B4/4A4/4KAB2 w,-0.00023913206,826
R2k5/9/3a5/2p6/3r4p/9/1p7/4B4/4A4/4KAB2 b,0.00027444094,282
R8/3k5/3a5/2p6/3r4p/9/1p7/4B4/4A4/4KAB2 w,-0.00023913206,9
9/3k5/3a5/R1p6/3r4p/9/1p7/4B4/4A4/4KAB2 b,0.00029226518,2648
9/3k5/3a5/R1p6/3r4p/9/9/1p2B4/4A4/4KAB2 w,-0.000050575658,2458
9/3k5/3a5/2R6/3r4p/9/9/1p2B4/4A4/4KAB2 b,0.00008228954,5833
9/3k5/3a5/2R6/3r4p/9/9/4B4/1p2A4/4KAB2 w,-0.00004105997,2621
9/3k5/3a5/1R7/3r4p/9/9/4B4/1p2A4/4KAB2 b,0.00015184548,6644
9/3k5/3a5/1R7/3r4p/9/9/4B4/2p1A4/4KAB2 w,-0.000096099815,2530
9/1R1k5/3a5/9/3r4p/9/9/4B4/2p1A4/4KAB2 b,0.00013782062,1083
3k5/1R7/3a5/9/3r4p/9/9/4B4/2p1A4/4KAB2 w,-0.00010995418,909
1R1k5/9/3a5/9/3r4p/9/9/4B4/2p1A4/4KAB2 b,0.00012385899,282
1R7/3k5/3a5/9/3r4p/9/9/4B4/2p1A4/4KAB2 w,-0.00012385899,154
5R3/3k5/3a5/9/3r4p/9/9/4B4/2p1A4/4KAB2 b,0.00020870639,4013
5R3/3k5/3a5/9/3r4p/9/9/4B4/3pA4/4KAB2 w,-0.00025233472,450
9/3k1R3/3a5/9/3r4p/9/9/4B4/3pA4/4KAB2 b,0.00018011067,1903
9/3kaR3/9/9/3r4p/9/9/4B4/3pA4/4KAB2 w,-0.00008228954,1310
9/3ka4/9/9/3r4p/9/5R3/4B4/3pA4/4KAB2 b,0.00018011067,4013
9/3ka4/9/9/3r5/8p/5R3/4B4/3pA4/4KAB2 w,-0.000054775926,5360
9/3ka4/9/9/3r5/8p/1R7/4B4/3pA4/4KAB2 b,0.00018011067,1193
9/3ka4/9/9/3r5/7p1/1R7/4B4/3pA4/4KAB2 w,-0.00016594001,5004
9/1R1ka4/9/9/3r5/7p1/9/4B4/3pA4/4KAB2 b,0.00016594001,1083
3k5/1R2a4/9/9/3r5/7p1/9/4B4/3pA4/4KAB2 w,-0.00010995418,901
3k5/4R4/9/9/3r5/7p1/9/4B4/3pA4/4KAB2 b,0.9967517,3547
3k5/4R4/9/9/1r7/7p1/9/4B4/3pA4/4KAB2 w,-0.9999804,1174
3kR4/9/9/9/1r7/7p1/9/4B4/3pA4/4KAB2 b,0.99667454,274
4k4/9/9/9/1r7/7p1/9/4B4/3pA4/4KAB2 w,-1,6924
4k4/9/9/9/1r7/7p1/9/4B4/3p5/3AKAB2 b,1,3412
4k4/9/9/9/9/7p1/9/4B4/3p5/1r1AKAB2 w,-1,7816
4k4/9/9/9/9/7p1/9/4B4/3pA4/1r1AK1B2 b,1,6826
4k4/9/9/9/9/9/7p1/4B4/3pA4/1r1AK1B2 w,-1,7901
4k4/9/9/9/9/9/7p1/4B3B/3pA4/1r1AK4 b,1,6826
9/4k4/9/9/9/9/7p1/4B3B/3pA4/1r1AK4 w,-1,6477
9/4k4/9/9/9/9/7p1/4B4/3pA4/1r1AK1B2 b,1,1192
9/4k4/9/9/9/9/6p2/4B4/3pA4/1r1AK1B2 w,-1,7901
9/4k4/9/9/9/9/6p2/4B3B/3pA4/1r1AK4 b,1,5459
9/4k4/9/9/9/9/5p3/4B3B/3pA4/1r1AK4 w,-1,6441
9/4k4/9/9/9/9/5p3/4B4/3pA4/1r1AK1B2 b,1,5378
9/4k4/9/9/9/9/4p4/4B4/3pA4/1r1AK1B2 w,-1,6081
9/4k4/9/9/9/6B2/4p4/9/3pA4/1r1AK1B2 b,1,6826
9/4k4/9/9/9/6B2/5p3/9/3pA4/1r1AK1B2 w,-1,7897
9/4k4/9/9/9/6B2/5p3/4B4/3pA4/1r1AK4 b,1,5378
9/4k4/9/9/9/6B2/5p3/4B4/3pA4/r2AK4 w,-1,4661
9/4k4/9/9/9/9/5p3/4B3B/3pA4/r2AK4 b,1,5378
9/4k4/9/9/9/9/5p3/r3B3B/3pA4/3AK4 w,-1,6477
9/4k4/9/9/9/9/5p3/r3B4/3pA4/3AK1B2 b,1,5751
9/4k4/9/9/9/9/4p4/r3B4/3pA4/3AK1B2 w,-1,6077
9/4k4/9/9/9/9/4p4/r3B4/3pA4/3A1KB2 b,1,5287
9/4k4/9/9/9/9/4p4/4B4/r2pA4/3A1KB2 w,-1,7825
9/4k4/9/9/9/6B2/4p4/9/r2pA4/3A1KB2 b,1,6826
9/4k4/9/9/9/6B2/4p4/9/3pA4/r2A1KB2 w,-1,7817
9/4k4/9/9/9/6B2/4p4/9/3pAK3/r2A2B2 b,1,1192
9/4k4/9/9/9/6B2/4p4/9/3pAK3/2rA2B2 w,-1,4661
9/4k4/9/9/9/6B2/4p4/5K3/3pA4/2rA2B2 b,1,6826
9/4k4/9/9/9/2r3B2/4p4/5K3/3pA4/3A2B2 w,-1,6197
9/4k4/9/9/9/2r3B2/4p4/9/3pAK3/3A2B2 b,1,4280
9/4k4/9/9/9/6r2/4p4/9/3pAK3/3A2B2 w,-1,7901
9/4k4/9/9/9/6r2/4p4/9/3pA4/3A1KB2 b,1,4677
9/4k4/9/9/9/9/4p4/9/3pA4/3A1Kr2 w,-1,7817
9/4k4/9/9/9/9/4p4/9/3pAK3/3A2r2 b,1,5287
9/4k4/9/9/9/9/9/4p4/3pAK3/3A2r2 w,-1,6906
9/4k4/9/9/9/9/9/3Ap4/3p1K3/3A2r2 b,1,7914
9/4k4/9/9/9/9/9/3Ap4/3p1Kr2/3A5 w,-1,7016
9/4k4/9/9/9/9/9/3Ap4/3p2r2/3A1K3 b,1,6834
9/4k4/9/9/9/9/9/3p5/3p2r2/3A1K3 w,-1,7636
9/4k4/9/9/9/9/9/3p5/3pA1r2/5K3 b,1,6826
